,embryoname,embryoidx,phase,phaseidx,imagename-fullpath,fname,trainvaltest,timepoint
3602,HS160-4,329,t3,4,./data/embryo/embryo_dataset/HS160-4/D2013.02.14_S0735_I132_WELL4_RUN150.jpeg,HS160-4/D2013.02.14_S0735_I132_WELL4_RUN150.jpeg,train,3
3603,HS160-4,329,t5,6,./data/embryo/embryo_dataset/HS160-4/D2013.02.14_S0735_I132_WELL4_RUN152.jpeg,HS160-4/D2013.02.14_S0735_I132_WELL4_RUN152.jpeg,train,5
3604,HS160-4,329,t6,7,./data/embryo/embryo_dataset/HS160-4/D2013.02.14_S0735_I132_WELL4_RUN206.jpeg,HS160-4/D2013.02.14_S0735_I132_WELL4_RUN206.jpeg,train,6
3605,HS160-4,329,t7,8,./data/embryo/embryo_dataset/HS160-4/D2013.02.14_S0735_I132_WELL4_RUN210.jpeg,HS160-4/D2013.02.14_S0735_I132_WELL4_RUN210.jpeg,train,7
3606,HS160-4,329,t8,9,./data/embryo/embryo_dataset/HS160-4/D2013.02.14_S0735_I132_WELL4_RUN216.jpeg,HS160-4/D2013.02.14_S0735_I132_WELL4_RUN216.jpeg,train,8
3607,HS160-4,329,t9+,10,./data/embryo/embryo_dataset/HS160-4/D2013.02.14_S0735_I132_WELL4_RUN293.jpeg,HS160-4/D2013.02.14_S0735_I132_WELL4_RUN293.jpeg,train,9
3608,HS160-4,329,tM,11,./data/embryo/embryo_dataset/HS160-4/D2013.02.14_S0735_I132_WELL4_RUN403.jpeg,HS160-4/D2013.02.14_S0735_I132_WELL4_RUN403.jpeg,train,10
3609,HS160-4,329,tSB,12,./data/embryo/embryo_dataset/HS160-4/D2013.02.14_S0735_I132_WELL4_RUN426.jpeg,HS160-4/D2013.02.14_S0735_I132_WELL4_RUN426.jpeg,train,11
3610,HS160-4,329,tB,13,./data/embryo/embryo_dataset/HS160-4/D2013.02.14_S0735_I132_WELL4_RUN442.jpeg,HS160-4/D2013.02.14_S0735_I132_WELL4_RUN442.jpeg,train,12
3611,HS893-8,330,tPB2,0,./data/embryo/embryo_dataset/HS893-8/D2015.10.23_S0236_I647_WELL8_RUN13.jpeg,HS893-8/D2015.10.23_S0236_I647_WELL8_RUN13.jpeg,train,0
3612,HS893-8,330,tPNa,1,./data/embryo/embryo_dataset/HS893-8/D2015.10.23_S0236_I647_WELL8_RUN41.jpeg,HS893-8/D2015.10.23_S0236_I647_WELL8_RUN41.jpeg,train,1
3613,HS893-8,330,tPNf,2,./data/embryo/embryo_dataset/HS893-8/D2015.10.23_S0236_I647_WELL8_RUN97.jpeg,HS893-8/D2015.10.23_S0236_I647_WELL8_RUN97.jpeg,train,2
3614,HS893-8,330,t2,3,./data/embryo/embryo_dataset/HS893-8/D2015.10.23_S0236_I647_WELL8_RUN107.jpeg,HS893-8/D2015.10.23_S0236_I647_WELL8_RUN107.jpeg,train,3
3615,HS893-8,330,t3,4,./data/embryo/embryo_dataset/HS893-8/D2015.10.23_S0236_I647_WELL8_RUN119.jpeg,HS893-8/D2015.10.23_S0236_I647_WELL8_RUN119.jpeg,train,4
3616,HS893-8,330,t5,6,./data/embryo/embryo_dataset/HS893-8/D2015.10.23_S0236_I647_WELL8_RUN160.jpeg,HS893-8/D2015.10.23_S0236_I647_WELL8_RUN160.jpeg,train,6
3617,HS893-8,330,t7,8,./data/embryo/embryo_dataset/HS893-8/D2015.10.23_S0236_I647_WELL8_RUN212.jpeg,HS893-8/D2015.10.23_S0236_I647_WELL8_RUN212.jpeg,train,8
3618,HS893-8,330,t8,9,./data/embryo/embryo_dataset/HS893-8/D2015.10.23_S0236_I647_WELL8_RUN308.jpeg,HS893-8/D2015.10.23_S0236_I647_WELL8_RUN308.jpeg,train,9
3619,HS893-8,330,t9+,10,./data/embryo/embryo_dataset/HS893-8/D2015.10.23_S0236_I647_WELL8_RUN318.jpeg,HS893-8/D2015.10.23_S0236_I647_WELL8_RUN318.jpeg,train,10
3620,HS893-8,330,tM,11,./data/embryo/embryo_dataset/HS893-8/D2015.10.23_S0236_I647_WELL8_RUN426.jpeg,HS893-8/D2015.10.23_S0236_I647_WELL8_RUN426.jpeg,train,11
3621,HS893-8,330,tSB,12,./data/embryo/embryo_dataset/HS893-8/D2015.10.23_S0236_I647_WELL8_RUN470.jpeg,HS893-8/D2015.10.23_S0236_I647_WELL8_RUN470.jpeg,train,12
3622,HS893-8,330,tEB,14,./data/embryo/embryo_dataset/HS893-8/D2015.10.23_S0236_I647_WELL8_RUN510.jpeg,HS893-8/D2015.10.23_S0236_I647_WELL8_RUN510.jpeg,train,14
3623,HV298-8,331,tPB2,0,./data/embryo/embryo_dataset/HV298-8/D2015.04.01_S0087_I647_WELL8_RUN11.jpeg,HV298-8/D2015.04.01_S0087_I647_WELL8_RUN11.jpeg,train,0
3624,HV298-8,331,tPNa,1,./data/embryo/embryo_dataset/HV298-8/D2015.04.01_S0087_I647_WELL8_RUN29.jpeg,HV298-8/D2015.04.01_S0087_I647_WELL8_RUN29.jpeg,train,1
3625,HV298-8,331,tPNf,2,./data/embryo/embryo_dataset/HV298-8/D2015.04.01_S0087_I647_WELL8_RUN92.jpeg,HV298-8/D2015.04.01_S0087_I647_WELL8_RUN92.jpeg,train,2
3626,HV298-8,331,t2,3,./data/embryo/embryo_dataset/HV298-8/D2015.04.01_S0087_I647_WELL8_RUN100.jpeg,HV298-8/D2015.04.01_S0087_I647_WELL8_RUN100.jpeg,train,3
3627,HV298-8,331,t4,5,./data/embryo/embryo_dataset/HV298-8/D2015.04.01_S0087_I647_WELL8_RUN131.jpeg,HV298-8/D2015.04.01_S0087_I647_WELL8_RUN131.jpeg,train,5
3628,HV298-8,331,t6,7,./data/embryo/embryo_dataset/HV298-8/D2015.04.01_S0087_I647_WELL8_RUN176.jpeg,HV298-8/D2015.04.01_S0087_I647_WELL8_RUN176.jpeg,train,7
3629,HV298-8,331,t8,9,./data/embryo/embryo_dataset/HV298-8/D2015.04.01_S0087_I647_WELL8_RUN181.jpeg,HV298-8/D2015.04.01_S0087_I647_WELL8_RUN181.jpeg,train,9
3630,HV298-8,331,t9+,10,./data/embryo/embryo_dataset/HV298-8/D2015.04.01_S0087_I647_WELL8_RUN238.jpeg,HV298-8/D2015.04.01_S0087_I647_WELL8_RUN238.jpeg,train,10
3631,HV298-8,331,tM,11,./data/embryo/embryo_dataset/HV298-8/D2015.04.01_S0087_I647_WELL8_RUN289.jpeg,HV298-8/D2015.04.01_S0087_I647_WELL8_RUN289.jpeg,train,11
3632,HV298-8,331,tSB,12,./data/embryo/embryo_dataset/HV298-8/D2015.04.01_S0087_I647_WELL8_RUN309.jpeg,HV298-8/D2015.04.01_S0087_I647_WELL8_RUN309.jpeg,train,12
3633,HV298-8,331,tB,13,./data/embryo/embryo_dataset/HV298-8/D2015.04.01_S0087_I647_WELL8_RUN316.jpeg,HV298-8/D2015.04.01_S0087_I647_WELL8_RUN316.jpeg,train,13
3634,HV298-8,331,tEB,14,./data/embryo/embryo_dataset/HV298-8/D2015.04.01_S0087_I647_WELL8_RUN327.jpeg,HV298-8/D2015.04.01_S0087_I647_WELL8_RUN327.jpeg,train,14
3635,IZ1001-1,332,tPB2,0,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN9.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN9.jpeg,val,0
3636,IZ1001-1,332,tPNa,1,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN27.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN27.jpeg,val,1
3637,IZ1001-1,332,tPNf,2,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN77.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN77.jpeg,val,2
3638,IZ1001-1,332,t2,3,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN87.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN87.jpeg,val,3
3639,IZ1001-1,332,t3,4,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN136.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN136.jpeg,val,4
3640,IZ1001-1,332,t4,5,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN142.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN142.jpeg,val,5
3641,IZ1001-1,332,t5,6,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN180.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN180.jpeg,val,6
3642,IZ1001-1,332,t6,7,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN190.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN190.jpeg,val,7
3643,IZ1001-1,332,t7,8,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN194.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN194.jpeg,val,8
3644,IZ1001-1,332,t8,9,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN200.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN200.jpeg,val,9
3645,IZ1001-1,332,t9+,10,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN269.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN269.jpeg,val,10
3646,IZ1001-1,332,tM,11,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN367.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN367.jpeg,val,11
3647,IZ1001-1,332,tSB,12,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN379.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN379.jpeg,val,12
3648,IZ1001-1,332,tB,13,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN403.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN403.jpeg,val,13
3649,IZ1001-1,332,tEB,14,./data/embryo/embryo_dataset/IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN405.jpeg,IZ1001-1/D2015.11.20_S0261_I647_WELL1_RUN405.jpeg,val,14
3650,JC858-4,333,tPB2,0,./data/embryo/embryo_dataset/JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN33.jpeg,JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN33.jpeg,train,0
3651,JC858-4,333,tPNa,1,./data/embryo/embryo_dataset/JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN45.jpeg,JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN45.jpeg,train,1
3652,JC858-4,333,tPNf,2,./data/embryo/embryo_dataset/JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN108.jpeg,JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN108.jpeg,train,2
3653,JC858-4,333,t2,3,./data/embryo/embryo_dataset/JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN122.jpeg,JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN122.jpeg,train,3
3654,JC858-4,333,t4,5,./data/embryo/embryo_dataset/JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN162.jpeg,JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN162.jpeg,train,5
3655,JC858-4,333,t8,9,./data/embryo/embryo_dataset/JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN213.jpeg,JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN213.jpeg,train,9
3656,JC858-4,333,t9+,10,./data/embryo/embryo_dataset/JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN297.jpeg,JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN297.jpeg,train,10
3657,JC858-4,333,tM,11,./data/embryo/embryo_dataset/JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN333.jpeg,JC858-4/F0/D2013.09.17_S0904_I132_WELL4_RUN333.jpeg,train,11
3658,JE021-4,334,tPB2,0,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN23.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN23.jpeg,train,0
3659,JE021-4,334,tPNa,1,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN37.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN37.jpeg,train,1
3660,JE021-4,334,tPNf,2,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN92.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN92.jpeg,train,2
3661,JE021-4,334,t2,3,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN104.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN104.jpeg,train,3
3662,JE021-4,334,t3,4,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN150.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN150.jpeg,train,4
3663,JE021-4,334,t4,5,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN152.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN152.jpeg,train,5
3664,JE021-4,334,t5,6,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN204.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN204.jpeg,train,6
3665,JE021-4,334,t6,7,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN212.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN212.jpeg,train,7
3666,JE021-4,334,t7,8,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN214.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN214.jpeg,train,8
3667,JE021-4,334,t8,9,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN216.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN216.jpeg,train,9
3668,JE021-4,334,t9+,10,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN294.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN294.jpeg,train,10
3669,JE021-4,334,tM,11,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN429.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN429.jpeg,train,11
3670,JE021-4,334,tSB,12,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN466.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN466.jpeg,train,12
3671,JE021-4,334,tB,13,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN476.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN476.jpeg,train,13
3672,JE021-4,334,tEB,14,./data/embryo/embryo_dataset/JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN538.jpeg,JE021-4/F0/D2015.01.16_S1290_I132_WELL4_RUN538.jpeg,train,14
3673,JL073-6,335,tPB2,0,./data/embryo/embryo_dataset/JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN9.jpeg,JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN9.jpeg,val,0
3674,JL073-6,335,tPNa,1,./data/embryo/embryo_dataset/JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN19.jpeg,JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN19.jpeg,val,1
3675,JL073-6,335,tPNf,2,./data/embryo/embryo_dataset/JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN104.jpeg,JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN104.jpeg,val,2
3676,JL073-6,335,t2,3,./data/embryo/embryo_dataset/JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN114.jpeg,JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN114.jpeg,val,3
3677,JL073-6,335,t4,5,./data/embryo/embryo_dataset/JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN164.jpeg,JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN164.jpeg,val,5
3678,JL073-6,335,t6,7,./data/embryo/embryo_dataset/JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN222.jpeg,JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN222.jpeg,val,7
3679,JL073-6,335,t7,8,./data/embryo/embryo_dataset/JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN224.jpeg,JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN224.jpeg,val,8
3680,JL073-6,335,t8,9,./data/embryo/embryo_dataset/JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN230.jpeg,JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN230.jpeg,val,9
3681,JL073-6,335,tM,11,./data/embryo/embryo_dataset/JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN349.jpeg,JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN349.jpeg,val,11
3682,JL073-6,335,tSB,12,./data/embryo/embryo_dataset/JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN397.jpeg,JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN397.jpeg,val,12
3683,JL073-6,335,tB,13,./data/embryo/embryo_dataset/JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN413.jpeg,JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN413.jpeg,val,13
3684,JL073-6,335,tEB,14,./data/embryo/embryo_dataset/JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN415.jpeg,JL073-6/F0/D2016.01.29_S0303_I647_WELL6_RUN415.jpeg,val,14
3685,JM1088-1,336,tPB2,0,./data/embryo/embryo_dataset/JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN5.jpeg,JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN5.jpeg,test,0
3686,JM1088-1,336,tPNa,1,./data/embryo/embryo_dataset/JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN19.jpeg,JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN19.jpeg,test,1
3687,JM1088-1,336,tPNf,2,./data/embryo/embryo_dataset/JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN77.jpeg,JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN77.jpeg,test,2
3688,JM1088-1,336,t2,3,./data/embryo/embryo_dataset/JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN87.jpeg,JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN87.jpeg,test,3
3689,JM1088-1,336,t4,5,./data/embryo/embryo_dataset/JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN129.jpeg,JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN129.jpeg,test,5
3690,JM1088-1,336,t5,6,./data/embryo/embryo_dataset/JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN178.jpeg,JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN178.jpeg,test,6
3691,JM1088-1,336,t6,7,./data/embryo/embryo_dataset/JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN182.jpeg,JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN182.jpeg,test,7
3692,JM1088-1,336,t7,8,./data/embryo/embryo_dataset/JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN192.jpeg,JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN192.jpeg,test,8
3693,JM1088-1,336,t8,9,./data/embryo/embryo_dataset/JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN236.jpeg,JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN236.jpeg,test,9
3694,JM1088-1,336,t9+,10,./data/embryo/embryo_dataset/JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN244.jpeg,JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN244.jpeg,test,10
3695,JM1088-1,336,tM,11,./data/embryo/embryo_dataset/JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN312.jpeg,JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN312.jpeg,test,11
3696,JM1088-1,336,tSB,12,./data/embryo/embryo_dataset/JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN362.jpeg,JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN362.jpeg,test,12
3697,JM1088-1,336,tB,13,./data/embryo/embryo_dataset/JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN390.jpeg,JM1088-1/F0/D2013.11.13_S0953_I132_WELL1_RUN390.jpeg,test,13
3698,JS292-7,337,tPB2,0,./data/embryo/embryo_dataset/JS292-7/D2015.03.31_S1357_I132_WELL7_RUN19.jpeg,JS292-7/D2015.03.31_S1357_I132_WELL7_RUN19.jpeg,train,0
3699,JS292-7,337,tPNa,1,./data/embryo/embryo_dataset/JS292-7/D2015.03.31_S1357_I132_WELL7_RUN33.jpeg,JS292-7/D2015.03.31_S1357_I132_WELL7_RUN33.jpeg,train,1
3700,JS292-7,337,tPNf,2,./data/embryo/embryo_dataset/JS292-7/D2015.03.31_S1357_I132_WELL7_RUN87.jpeg,JS292-7/D2015.03.31_S1357_I132_WELL7_RUN87.jpeg,train,2
3701,JS292-7,337,t2,3,./data/embryo/embryo_dataset/JS292-7/D2015.03.31_S1357_I132_WELL7_RUN97.jpeg,JS292-7/D2015.03.31_S1357_I132_WELL7_RUN97.jpeg,train,3
3702,JS292-7,337,t3,4,./data/embryo/embryo_dataset/JS292-7/D2015.03.31_S1357_I132_WELL7_RUN145.jpeg,JS292-7/D2015.03.31_S1357_I132_WELL7_RUN145.jpeg,train,4
3703,JS292-7,337,t4,5,./data/embryo/embryo_dataset/JS292-7/D2015.03.31_S1357_I132_WELL7_RUN151.jpeg,JS292-7/D2015.03.31_S1357_I132_WELL7_RUN151.jpeg,train,5
3704,JS292-7,337,t5,6,./data/embryo/embryo_dataset/JS292-7/D2015.03.31_S1357_I132_WELL7_RUN193.jpeg,JS292-7/D2015.03.31_S1357_I132_WELL7_RUN193.jpeg,train,6
3705,JS292-7,337,t6,7,./data/embryo/embryo_dataset/JS292-7/D2015.03.31_S1357_I132_WELL7_RUN198.jpeg,JS292-7/D2015.03.31_S1357_I132_WELL7_RUN198.jpeg,train,7
3706,JS292-7,337,t8,9,./data/embryo/embryo_dataset/JS292-7/D2015.03.31_S1357_I132_WELL7_RUN216.jpeg,JS292-7/D2015.03.31_S1357_I132_WELL7_RUN216.jpeg,train,9
3707,JS292-7,337,t9+,10,./data/embryo/embryo_dataset/JS292-7/D2015.03.31_S1357_I132_WELL7_RUN296.jpeg,JS292-7/D2015.03.31_S1357_I132_WELL7_RUN296.jpeg,train,10
3708,JS292-7,337,tM,11,./data/embryo/embryo_dataset/JS292-7/D2015.03.31_S1357_I132_WELL7_RUN412.jpeg,JS292-7/D2015.03.31_S1357_I132_WELL7_RUN412.jpeg,train,11
3709,JS292-7,337,tSB,12,./data/embryo/embryo_dataset/JS292-7/D2015.03.31_S1357_I132_WELL7_RUN428.jpeg,JS292-7/D2015.03.31_S1357_I132_WELL7_RUN428.jpeg,train,12
3710,JS292-7,337,tB,13,./data/embryo/embryo_dataset/JS292-7/D2015.03.31_S1357_I132_WELL7_RUN503.jpeg,JS292-7/D2015.03.31_S1357_I132_WELL7_RUN503.jpeg,train,13
3711,JS292-7,337,tEB,14,./data/embryo/embryo_dataset/JS292-7/D2015.03.31_S1357_I132_WELL7_RUN511.jpeg,JS292-7/D2015.03.31_S1357_I132_WELL7_RUN511.jpeg,train,14
3712,JS292-8,338,tPB2,0,./data/embryo/embryo_dataset/JS292-8/D2015.03.31_S1357_I132_WELL8_RUN15.jpeg,JS292-8/D2015.03.31_S1357_I132_WELL8_RUN15.jpeg,train,0
3713,JS292-8,338,tPNa,1,./data/embryo/embryo_dataset/JS292-8/D2015.03.31_S1357_I132_WELL8_RUN37.jpeg,JS292-8/D2015.03.31_S1357_I132_WELL8_RUN37.jpeg,train,1
3714,JS292-8,338,tPNf,2,./data/embryo/embryo_dataset/JS292-8/D2015.03.31_S1357_I132_WELL8_RUN99.jpeg,JS292-8/D2015.03.31_S1357_I132_WELL8_RUN99.jpeg,train,2
3715,JS292-8,338,t2,3,./data/embryo/embryo_dataset/JS292-8/D2015.03.31_S1357_I132_WELL8_RUN107.jpeg,JS292-8/D2015.03.31_S1357_I132_WELL8_RUN107.jpeg,train,3
3716,JS292-8,338,t3,4,./data/embryo/embryo_dataset/JS292-8/D2015.03.31_S1357_I132_WELL8_RUN151.jpeg,JS292-8/D2015.03.31_S1357_I132_WELL8_RUN151.jpeg,train,4
3717,JS292-8,338,t4,5,./data/embryo/embryo_dataset/JS292-8/D2015.03.31_S1357_I132_WELL8_RUN153.jpeg,JS292-8/D2015.03.31_S1357_I132_WELL8_RUN153.jpeg,train,5
3718,JS292-8,338,t6,7,./data/embryo/embryo_dataset/JS292-8/D2015.03.31_S1357_I132_WELL8_RUN206.jpeg,JS292-8/D2015.03.31_S1357_I132_WELL8_RUN206.jpeg,train,7
3719,JS292-8,338,t7,8,./data/embryo/embryo_dataset/JS292-8/D2015.03.31_S1357_I132_WELL8_RUN212.jpeg,JS292-8/D2015.03.31_S1357_I132_WELL8_RUN212.jpeg,train,8
3720,JS292-8,338,t8,9,./data/embryo/embryo_dataset/JS292-8/D2015.03.31_S1357_I132_WELL8_RUN228.jpeg,JS292-8/D2015.03.31_S1357_I132_WELL8_RUN228.jpeg,train,9
3721,JS292-8,338,t9+,10,./data/embryo/embryo_dataset/JS292-8/D2015.03.31_S1357_I132_WELL8_RUN310.jpeg,JS292-8/D2015.03.31_S1357_I132_WELL8_RUN310.jpeg,train,10
3722,JV227-2,339,t4,5,./data/embryo/embryo_dataset/JV227-2/F0/D2017.03.02_S1866_I132_WELL2_RUN142.jpeg,JV227-2/F0/D2017.03.02_S1866_I132_WELL2_RUN142.jpeg,train,0
3723,JV227-5,340,tPNa,1,./data/embryo/embryo_dataset/JV227-5/F0/D2017.03.02_S1866_I132_WELL5_RUN23.jpeg,JV227-5/F0/D2017.03.02_S1866_I132_WELL5_RUN23.jpeg,test,0
3724,JV227-5,340,t7,8,./data/embryo/embryo_dataset/JV227-5/F0/D2017.03.02_S1866_I132_WELL5_RUN220.jpeg,JV227-5/F0/D2017.03.02_S1866_I132_WELL5_RUN220.jpeg,test,7
3725,JV227-5,340,tSB,12,./data/embryo/embryo_dataset/JV227-5/F0/D2017.03.02_S1866_I132_WELL5_RUN374.jpeg,JV227-5/F0/D2017.03.02_S1866_I132_WELL5_RUN374.jpeg,test,11
3726,KA474-5,341,tPNa,1,./data/embryo/embryo_dataset/KA474-5/D2014.05.29_S1113_I132_WELL5_RUN21.jpeg,KA474-5/D2014.05.29_S1113_I132_WELL5_RUN21.jpeg,train,0
